URL,Size,Outlinks_size,content-type
https://www.c-span.org/search/?personid%5B%5D=82727&searchtype=Videos&seriesid%5B%5D=91&sort=Most%2BRecent%2BAiring,78318,97,text/html; charset=UTF-8
https://www.c-span.org/search/?seriesid%5B%5D=5&sort=Newest&tagid%5B%5D=5132,47802,56,text/html; charset=UTF-8
https://www.c-span.org/search/?searchtype=Videos&seriesid%5B%5D=81&sort=Most%2BRecent%2BAiring,75179,77,text/html; charset=UTF-8
https://www.c-span.org/search/?edate&formatid_ex%5B%5D=28&sdate&searchtype=Videos&sort=Most%2BRecent%2BEvent&supremeCourt=1&text=0,77532,96,text/html; charset=UTF-8
https://www.c-span.org/person/?lincolnchafee,43932,96,text/html; charset=UTF-8
https://www.c-span.org/series/print/?date=2018-02-20%2001%3A55%3A25&series=5,30869,30,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2FsupremeCourt%2F,36229,56,text/html; charset=UTF-8
https://www.c-span.org/search/?edate=11%2F08%2F2016&formatid%5B%5D=18&sdate=07%2F01%2F2016&searchtype=Videos&sort=Most%2BRecent%2BEvent&tagid%5B%5D=294&text=0,78057,97,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fcspan_created%255B%255D%3D0%26edate%26sdate%26searchtype%3DClips%26sort%3DNewest,36420,57,text/html; charset=UTF-8
https://www.c-span.org/convention/?party=rnc,31149,57,text/html; charset=UTF-8
https://www.c-span.org/series/print/?date=2018-02-20&series=91,3546,0,text/html; charset=UTF-8
https://www.c-span.org/search/?personid%5B%5D=5162&searchtype=Videos&seriesid%5B%5D=81&sort=Most%2BRecent%2BAiring,77764,78,text/html; charset=UTF-8
https://www.c-span.org/search/?searchtype=Videos&seriesid%5B%5D=15&sort=Most%2BRecent%2BAiring,74604,96,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fnetworks%2F%3Fchannel%3Dradio,36263,56,text/html; charset=UTF-8
https://www.c-span.org/search/?seriesid%5B%5D=5&sort=Newest&tagid%5B%5D=876,71593,96,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7638,12465,67,text/html; charset=UTF-8
https://www.c-span.org/person/?marcfeldman,35849,76,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7513,12465,67,text/html; charset=UTF-8
https://www.c-span.org/search/?personid%5B%5D=2249&searchtype=Videos&seriesid%5B%5D=91&sort=Most%2BRecent%2BAiring,78836,97,text/html; charset=UTF-8
https://www.c-span.org/controllers/calendar/?airing%2F61254824,394,0,text/calendar; charset=utf-8
https://www.c-span.org/search/?personid%5B%5D=102356&searchtype=Videos&seriesid%5B%5D=91&sort=Most%2BRecent%2BAiring,56820,63,text/html; charset=UTF-8
https://www.c-span.org/controllers/calendar/?airing%2F61255488,372,0,text/calendar; charset=utf-8
https://www.c-span.org/search/?personid%5B%5D=1914&searchtype=Videos&seriesid%5B%5D=91&sort=Most%2BRecent%2BAiring,64162,75,text/html; charset=UTF-8
https://www.c-span.org/search/?seriesid%5B%5D=5&sort=Newest&tagid%5B%5D=23,72458,92,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fsort%3DNewest%26tagid%255B%255D%3D5709,36310,57,text/html; charset=UTF-8
https://www.c-span.org/search/?edate&formatid%5B%5D=33&sdate&searchtype=Videos&sort=Most%2BRecent%2BEvent&sponsorid%5B%5D=1133&text=0,74920,97,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fabout%2FvideoLibrary%2F,36249,56,text/html; charset=UTF-8
https://www.c-span.org/person/?rcruz,42592,90,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fseries%2F%3FcitiesTour,36246,56,text/html; charset=UTF-8
https://www.c-span.org/person/?stephengbreyer,39285,89,text/html; charset=UTF-8
https://www.c-span.org/search/?seriesid%5B%5D=5&sort=Newest&tagid%5B%5D=1162,71569,96,text/html; charset=UTF-8
https://www.c-span.org/convention/?party=dnc,31146,57,text/html; charset=UTF-8
https://www.c-span.org/person/?lindseygraham,44880,94,text/html; charset=UTF-8
https://www.c-span.org/sundaysateight,30177,56,text/html; charset=UTF-8
https://www.c-span.org/search/?personid%5B%5D=102358&searchtype=Videos&seriesid%5B%5D=91&sort=Most%2BRecent%2BAiring,56819,63,text/html; charset=UTF-8
https://www.c-span.org/election/,29843,57,text/html; charset=UTF-8
https://www.c-span.org/person/?johngroberts,39818,91,text/html; charset=UTF-8
https://www.c-span.org/person/?hillaryclinton,45377,100,text/html; charset=UTF-8
https://www.c-span.org/search/?searchtype=Videos&seriesid%5B%5D=38&sort=Most%2BRecent%2BAiring,74982,96,text/html; charset=UTF-8
https://www.c-span.org/search/?seriesid%5B%5D=5&sort=Newest&tagid%5B%5D=1281,72115,96,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7342,12465,67,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fabout%2Fleadership%2F,36243,56,text/html; charset=UTF-8
https://www.c-span.org/person/?mikehuckabee,41270,94,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dtag%252F5709,36297,57,text/html; charset=UTF-8
https://www.c-span.org/person/?ruthginsburg,38639,85,text/html; charset=UTF-8
https://www.c-span.org/series/?afterWords,50839,112,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7684,12465,67,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7592,12465,67,text/html; charset=UTF-8
https://www.c-span.org/schedule/?channel=1,87160,90,text/html; charset=UTF-8
https://www.c-span.org/search/?searchtype=Videos&seriesid%5B%5D=91&sort=Most%2BRecent%2BAiring,77044,96,text/html; charset=UTF-8
https://www.c-span.org/search/?seriesid%5B%5D=5&sort=Newest&tagid%5B%5D=263,60404,75,text/html; charset=UTF-8
https://www.c-span.org/person/?jameswebb,43097,96,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fbellringers%2F,12461,67,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fpodcasts%2F,36217,56,text/html; charset=UTF-8
https://www.c-span.org/search/?personid%5B%5D=994&searchtype=Videos&seriesid%5B%5D=91&sort=Most%2BRecent%2BAiring,79204,98,text/html; charset=UTF-8
https://www.c-span.org/schedule/?channel=2,322760,241,text/html; charset=UTF-8
https://www.c-span.org/series/?inDepth,51916,111,text/html; charset=UTF-8
https://www.c-span.org/senate30years/,57208,132,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dtag%252F1069,36297,57,text/html; charset=UTF-8
https://www.c-span.org/event/?439535%2Flive-2018-savannah-book-festival,33558,69,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2FMyC-SPANClassroom%2Fedit%2F,12483,67,text/html; charset=UTF-8
https://www.c-span.org/search/?seriesid%5B%5D=5&sort=Newest&tagid%5B%5D=4246,73092,96,text/html; charset=UTF-8
https://www.c-span.org/search/?personid%5B%5D=36782&searchtype=Videos&seriesid%5B%5D=91&sort=Most%2BRecent%2BAiring,78606,97,text/html; charset=UTF-8
https://www.c-span.org/person/?elenakagan,39553,90,text/html; charset=UTF-8
https://www.c-span.org/series/?bookfairs,76342,87,text/html; charset=UTF-8
https://www.c-span.org/search/?personid%5B%5D=1620&searchtype=Videos&seriesid%5B%5D=91&sort=Most%2BRecent%2BAiring,79163,97,text/html; charset=UTF-8
https://www.c-span.org/search/?searchtype=Clips&seriesid%5B%5D=5&sort=Trending,62806,96,text/html; charset=UTF-8
https://www.c-span.org/person/?clarencethomas,39299,88,text/html; charset=UTF-8
https://www.c-span.org/person/?anthonymkennedy,38799,85,text/html; charset=UTF-8
https://www.c-span.org/presidentialDebate/?debate=first,75652,135,text/html; charset=UTF-8
https://www.c-span.org/search/?seriesid%5B%5D=5&sort=Newest&tagid%5B%5D=163,72755,96,text/html; charset=UTF-8
https://www.c-span.org/schedule/?channel=3,683933,309,text/html; charset=UTF-8
https://www.c-span.org/schedule/?channel=radio,208188,197,text/html; charset=UTF-8
https://www.c-span.org/controllers/calendar/?airing%2F61255489,390,0,text/calendar; charset=utf-8
https://www.c-span.org/search/?personid%5B%5D=4776&searchtype=Videos&seriesid%5B%5D=91&sort=Most%2BRecent%2BAiring,79083,97,text/html; charset=UTF-8
https://www.c-span.org/search/?searchtype=Videos&seriesid%5B%5D=5&sort=Most%2BRecent%2BAiring,74494,95,text/html; charset=UTF-8
https://www.c-span.org/person/?soniasotomayor,39375,89,text/html; charset=UTF-8
https://www.c-span.org/person/?racosta,39777,94,text/html; charset=UTF-8
https://www.c-span.org/search/?addedterm%5B%5D=%2522view%2Bfrom%2Bthe%2Bstates%2522&audio=1&edate&sdate&searchtype=Videos&sort=Most%2BRecent%2BAiring&text=0,58731,64,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fseries%2F%3FbookTv,36234,56,text/html; charset=UTF-8
https://www.c-span.org/controllers/calendar/?airing%2F61256615,346,0,text/calendar; charset=utf-8
https://www.c-span.org/person/?jamesgilmore,41407,98,text/html; charset=UTF-8
https://www.c-span.org/person/?samuelalito,38619,85,text/html; charset=UTF-8
https://www.c-span.org/event/?441245%2Fwashington-journal,36944,60,text/html; charset=UTF-8
https://www.c-span.org/person/?scottwalker,37725,83,text/html; charset=UTF-8
https://www.c-span.org/person/?kirstjennielsen,37429,82,text/html; charset=UTF-8
https://www.c-span.org/search/?seriesid%5B%5D=5&sort=Newest&tagid%5B%5D=165,72938,96,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2FexecutiveBranch%2F,36238,56,text/html; charset=UTF-8
https://www.c-span.org/schedule/print/?date=2018-02-20,46525,30,text/html; charset=UTF-8
https://www.c-span.org/classroom/document/?7584,12969,71,text/html; charset=UTF-8
https://www.c-span.org/person/?marcorubio,43353,97,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fschedule%2F,36217,56,text/html; charset=UTF-8
https://www.c-span.org/person/?elainechao,40830,98,text/html; charset=UTF-8
https://www.c-span.org/person/?lawrencelessig,39169,90,text/html; charset=UTF-8
https://www.c-span.org/search/?seriesid%5B%5D=5&sort=Newest&tagid%5B%5D=168,72326,96,text/html; charset=UTF-8
https://www.c-span.org/classroom/document/?7289,13450,71,text/html; charset=UTF-8
https://www.c-span.org/schedule/?channel=today,39499,82,text/html; charset=UTF-8
https://www.c-span.org/search/?seriesid%5B%5D=5&sort=Newest&tagid%5B%5D=4237,73342,96,text/html; charset=UTF-8
https://www.c-span.org/person/?jamesmattis,39725,92,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fsearchtype%3DVideos%26seriesid%255B%255D%3D75%26sort%3DMost%252BRecent%252BAiring,36423,57,text/html; charset=UTF-8
https://www.c-span.org/search/?seriesid%5B%5D=5&sort=Newest&tagid%5B%5D=167,72460,96,text/html; charset=UTF-8
https://www.c-span.org/search/?personid%5B%5D=87599&searchtype=Videos&seriesid%5B%5D=91&sort=Most%2BRecent%2BAiring,78476,98,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fseries%2F%3Ftocqueville,36249,56,text/html; charset=UTF-8
https://www.c-span.org/person/?alexazar,38489,85,text/html; charset=UTF-8
https://www.c-span.org/controllers/calendar/?airing%2F61256353,314,0,text/calendar; charset=utf-8
https://www.c-span.org/controllers/calendar/?airing%2F61256510,384,0,text/calendar; charset=utf-8
https://www.c-span.org/presidentialDebate/?debate=third,75710,135,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fcontact%2F,12453,67,text/html; charset=UTF-8
https://www.c-span.org/controllers/calendar/?airing%2F61254485,394,0,text/calendar; charset=utf-8
https://www.c-span.org/classroom/search/?query=Tocqueville&searchtype=classroom,22436,79,text/html; charset=UTF-8
https://www.c-span.org/search/?seriesid%5B%5D=5&sort=Newest&tagid%5B%5D=4225,68861,90,text/html; charset=UTF-8
https://www.c-span.org/controllers/calendar/?airing%2F61256621,348,0,text/calendar; charset=utf-8
https://www.c-span.org/person/?jeffsessions,44554,95,text/html; charset=UTF-8
https://www.c-span.org/person/?berniesanders,46183,101,text/html; charset=UTF-8
https://www.c-span.org/controllers/calendar/?airing%2F61256627,400,0,text/calendar; charset=utf-8
https://www.c-span.org/person/?107570,34131,65,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7525,12465,67,text/html; charset=UTF-8
https://www.c-span.org/classroom/document/?7671,14805,76,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7487,12465,67,text/html; charset=UTF-8
https://www.c-span.org/search/?edate=11%2F08%2F2016&formatid%5B%5D=18&sdate=07%2F01%2F2016&searchtype=Videos&sort=Most%2BRecent%2BEvent&tagid%5B%5D=266&text=0,68726,83,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fsearch%2F%3Ftopicids%255B%255D%3D56,12487,68,text/html; charset=UTF-8
https://www.c-span.org/person/?sonnyperdue,39488,90,text/html; charset=UTF-8
https://www.c-span.org/search/?seriesid%5B%5D=5&sort=Newest&tagid%5B%5D=155,72604,96,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?follow=program%2F496978,36328,57,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fseries%2F%3Fcommunity,36243,56,text/html; charset=UTF-8
https://www.c-span.org/classroom/document/?7401,14103,73,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?follow=program%2F497501,36328,57,text/html; charset=UTF-8
https://www.c-span.org/classroom/document/?7640,13600,71,text/html; charset=UTF-8
https://www.c-span.org/search/?searchtype=Videos&seriesid%5B%5D=12&sort=Most%2BRecent%2BAiring,72089,84,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?follow=program%2F497500,36328,57,text/html; charset=UTF-8
https://www.c-span.org/search/?personid%5B%5D=47822&searchtype=Videos&seriesid%5B%5D=91&sort=Most%2BRecent%2BAiring,78630,97,text/html; charset=UTF-8
https://www.c-span.org/search/?seriesid%5B%5D=5&sort=Newest&tagid%5B%5D=154,72898,96,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?follow=program%2F495166,36328,57,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?follow=program%2F497146,36328,57,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7702,12465,67,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?follow=program%2F497178,36328,57,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4713846&noMax&nobookmark,7392,5,text/html; charset=UTF-8
https://www.c-span.org/search/?searchtype=Videos&tagid%5B%5D=5698,78982,97,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?follow=program%2F497494,36328,57,text/html; charset=UTF-8
https://www.c-span.org/search/?personid%5B%5D=20967&searchtype=Videos&seriesid%5B%5D=91&sort=Most%2BRecent%2BAiring,79717,96,text/html; charset=UTF-8
https://www.c-span.org/classroom/document/?7682,13881,73,text/html; charset=UTF-8
https://www.c-span.org/classroom/document/?7582,13755,73,text/html; charset=UTF-8
https://www.c-span.org/search/?seriesid%5B%5D=5&sort=Newest&tagid%5B%5D=471,73029,96,text/html; charset=UTF-8
https://www.c-span.org/classroom/document/?7583,12931,71,text/html; charset=UTF-8
https://www.c-span.org/classroom/document/?7701,14330,75,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7618,12465,67,text/html; charset=UTF-8
https://www.c-span.org/search/?seriesid%5B%5D=5&sort=Newest&tagid%5B%5D=156,72894,96,text/html; charset=UTF-8
https://www.c-span.org/person/?randpaul,43038,94,text/html; charset=UTF-8
https://www.c-span.org/person/?darrylperry,35759,76,text/html; charset=UTF-8
https://www.c-span.org/classroom/document/?7426,14042,75,text/html; charset=UTF-8
https://www.c-span.org/classroom/document/?7663,14025,74,text/html; charset=UTF-8
https://www.c-span.org/search/?personid%5B%5D=102355&searchtype=Videos&seriesid%5B%5D=91&sort=Most%2BRecent%2BAiring,56820,63,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fsearch%2F%3Ftopicids%255B%255D%3D57,12487,68,text/html; charset=UTF-8
https://www.c-span.org/search/?seriesid%5B%5D=5&sort=Newest&tagid%5B%5D=190,72437,96,text/html; charset=UTF-8
https://www.c-span.org/classroom/document/?7514,13684,73,text/html; charset=UTF-8
https://www.c-span.org/classroom/document/?6964,13100,71,text/html; charset=UTF-8
https://www.c-span.org/person/?christopherchristie,38941,87,text/html; charset=UTF-8
https://www.c-span.org/classroom/document/?6961,13024,71,text/html; charset=UTF-8
https://www.c-span.org/search/?all%5B%5D=Vignettes&edate=12%2F17%2F2014&sdate=12%2F15%2F2014&searchtype=Videos&show100&sort=Most%2BRecent%2BAiring&text=0,56056,76,text/html; charset=UTF-8
https://www.c-span.org/classroom/document/?6962,13073,71,text/html; charset=UTF-8
https://www.c-span.org/classroom/document/?7524,13668,72,text/html; charset=UTF-8
https://www.c-span.org/classroom/document/?7619,14265,74,text/html; charset=UTF-8
https://www.c-span.org/classroom/document/?6960,13036,71,text/html; charset=UTF-8
https://www.c-span.org/person/?ricksantorum02,46901,108,text/html; charset=UTF-8
https://www.c-span.org/classroom/document/?6970,13079,71,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fseries%2F%3Fcampaign2016,36252,56,text/html; charset=UTF-8
https://www.c-span.org/classroom/document/?6949,13156,71,text/html; charset=UTF-8
https://www.c-span.org/classroom/document/?7249,13278,72,text/html; charset=UTF-8
https://www.c-span.org/search/?seriesid%5B%5D=5&sort=Newest&tagid%5B%5D=860,72534,96,text/html; charset=UTF-8
https://www.c-span.org/search/?searchtype=Videos&seriesid%5B%5D=3&sort=Most%2BRecent%2BAiring,73025,96,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fsearch%2F%3Ftopicids%255B%255D%3D47,12487,68,text/html; charset=UTF-8
https://www.c-span.org/classroom/document/?6710,15388,77,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fseries%2F%3Fpresidents,36246,56,text/html; charset=UTF-8
https://www.c-span.org/classroom/document/?7519,13026,71,text/html; charset=UTF-8
https://www.c-span.org/classroom/document/?7142,13805,74,text/html; charset=UTF-8
https://www.c-span.org/classroom/document/?7522,12843,71,text/html; charset=UTF-8
https://www.c-span.org/classroom/document/?6711,14688,76,text/html; charset=UTF-8
